date,time,fare,tip,earnings,distance,duration,restaurant_address,points,deliveries_count,dropoff_latitude,dropoff_longitude,restaurant_latitude,restaurant_longitude,weekday,weekday_name,is_weekend,is_holiday,duration_min,speed_mph,part_of_day,earnings_per_mile,earnings_per_hour,tip_pct,driver_binary
2025-08-11,7.5,3.04,4.0,7.04,1.51,8m 08s,Santa Barbara Roasting Company,1,1,34.4252023,-119.7147203,34.4151156,-119.6943257,0,Monday,False,False,8.133333333333333,11.139344262295085,Morning,4.662251655629139,51.934426229508205,0.5681818181818182,0
2025-08-11,8.0,5.220000000000001,9.0,14.22,2.58,21m 04s,Starbucks (Hollister & Storke-Goleta),2,1,34.4302899,-119.8601508,34.42963227133667,-119.87246797090242,0,Monday,False,False,21.066666666666663,7.348101265822787,Morning,5.511627906976744,40.50000000000001,0.6329113924050632,0
2025-08-11,9.5,3.049999999999999,9.99,13.04,2.26,15m 13s,"Crushcakes & Cafe, E Arrellaga St",1,1,34.4347678,-119.7920835,34.4353401,-119.812357,0,Monday,False,False,15.216666666666669,8.911281489594742,Morning,5.769911504424779,51.41730558598028,0.7661042944785277,0
2025-08-11,17.0,2.390000000000001,7.1,9.49,1.13,11 min 32 sec,Mesa Burger (315 Meigs Road),6,1,34.4045375,-119.7112893,34.4009025,-119.7225921,0,Monday,False,False,11.533333333333331,5.878612716763007,Afternoon,8.398230088495577,49.3699421965318,0.7481559536354057,1
2025-08-11,20.5,3.4800000000000004,5.0,8.48,2.07,25 min 36 sec,Nick the Greek (Santa Barbara),6,1,34.422518860893874,-119.67210506261556,34.4171204,-119.6957341,0,Monday,False,False,25.6,4.851562499999999,Evening,4.096618357487923,19.875,0.5896226415094339,1
2025-08-11,21.0,3.54,7.72,11.26,4.37,20 min 39 sec,"Taco Bell, 821 N Milpas St",6,1,34.4366449,-119.6368237,34.4295465,-119.6900785,0,Monday,False,False,20.65,12.697336561743343,Evening,2.5766590389016018,32.71670702179177,0.6856127886323268,1
2025-07-11,20.5,3.0299999999999994,7.0,10.03,1.63,14m 09s,The Win-Dow (Santa Barbara),6,1,34.4403683,-119.7302801,34.4175894,-119.6994583,4,Friday,False,False,14.15,6.911660777385158,Evening,6.153374233128835,42.53003533568904,0.6979062811565304,1
2025-07-11,21.0,17.150000000000002,15.23,32.38,12.38,39m 31s,Asie Dumpling House (Santa Barbara),12,2,34.4227998,-119.6522982,34.416844,-119.696258,4,Friday,False,False,39.516666666666666,18.797132011809364,Evening,2.615508885298869,49.1640657950232,0.4703520691785052,1
2025-07-11,22.0,4.020000000000001,10.86,14.88,3.97,22m 18s,Chipotle Mexican Grill (3851 State St),1,1,34.424974,-119.7027632,34.439698635958216,-119.74914917511413,4,Friday,False,False,22.3,10.681614349775783,Night,3.748110831234257,40.035874439461885,0.7298387096774193,1
2025-07-11,23.5,3.4899999999999984,11.05,14.54,2.06,9m 56s,"Taco Bell, 821 N Milpas St",1,1,34.4403683,-119.7302801,34.4295465,-119.6900785,4,Friday,False,False,9.933333333333334,12.442953020134228,Night,7.058252427184465,87.82550335570468,0.7599724896836314,1
2025-06-11,8.0,2.54,1.5,4.04,1.53,13m 41s,Cajé,1,1,34.4146025,-119.84581,34.425317675129044,-119.7066449776383,2,Wednesday,False,False,13.683333333333334,6.708891595615103,Morning,2.6405228758169934,17.71498172959805,0.3712871287128713,0
2025-06-11,8.5,13.420000000000002,3.0,16.42,7.47,30m 54s,Albertsons (0354),1,1,34.42170722627843,-119.86434566162224,34.44249063680539,-119.82547960064971,2,Wednesday,False,False,30.9,14.50485436893204,Morning,2.198125836680054,31.88349514563107,0.1827040194884287,0
2025-06-11,9.5,10.03,6.04,16.07,19.06,51m 19s,Wendy's (5724 Hollister Ave),1,1,34.4145364,-119.6911071,34.4359505,-119.824232,2,Wednesday,False,False,51.31666666666667,22.285157518674893,Morning,0.8431269674711438,18.789217278337123,0.3758556316116988,0
2025-06-11,11.5,6.750000000000001,6.97,13.72,7.88,49m 05s,KFC (5697 Calle Real),6,2,34.4333709,-119.868483,34.4407896,-119.823381,2,Wednesday,False,False,49.083333333333336,9.632597623089982,Lunch,1.7411167512690355,16.771477079796263,0.5080174927113702,0
2025-06-11,12.5,20.05,5.05,25.1,21.49,1h 06m,Peet’s Coffee – Santa Barbara (1040),9,3,34.4202466,-119.710054,34.4402556,-119.7515615,2,Wednesday,False,False,6.0,214.9,Lunch,1.1679851093531877,251.0,0.2011952191235059,0
2025-06-11,17.5,8.01,4.0,12.01,13.04,45m 52s,"Jersey Mike’s (199 South Turnpike Road, Suite 102)",6,1,34.410031666777655,-119.86178711574163,34.436867,-119.7899229,2,Wednesday,False,False,45.86666666666667,17.05813953488372,Afternoon,0.9210122699386504,15.710755813953488,0.3330557868442964,0
2025-06-11,18.0,10.75,0.34,11.09,4.8,28m 17s,Gopuff Delivery,6,1,34.412941958748334,-119.86265480580153,34.440715206830504,-119.73035170394978,2,Wednesday,False,False,28.283333333333335,10.182675309369476,Evening,2.310416666666667,23.52622274602239,0.0306582506762849,0
2025-06-11,18.0,2.8,4.24,7.04,1.35,15m 55s,7‑Eleven (Montecito St),6,1,34.4403683,-119.7302801,34.41226742768558,-119.6977621609164,2,Wednesday,False,False,15.916666666666666,5.0890052356020945,Evening,5.214814814814814,26.53821989528796,0.6022727272727273,1
2025-06-11,18.5,6.379999999999999,17.94,24.32,10.33,35m 36s,Kyoto Japanese Restaurant,12,3,34.4520359,-119.8323309,34.44066623137493,-119.73383312633293,2,Wednesday,False,False,35.6,17.41011235955056,Evening,2.3543078412391094,40.98876404494382,0.7376644736842106,1
2025-06-11,19.5,3.08,9.63,12.71,2.52,15m 40s,Los Arroyos (Goleta),6,1,34.4335058,-119.7471141,34.4416881,-119.825346,2,Wednesday,False,False,15.666666666666666,9.651063829787232,Evening,5.043650793650794,48.67659574468085,0.7576711250983478,1
2025-06-11,19.5,3.42,1.0,4.42,1.93,22m 54s,Zocalo,6,1,34.414563931478845,-119.85694661990028,34.41304813774897,-119.85733879045844,2,Wednesday,False,False,22.9,5.056768558951965,Evening,2.290155440414508,11.580786026200874,0.2262443438914027,0
2025-03-11,1.0,3.2399999999999993,6.78,10.02,4.11,21 min 19 s,McDonald's (29 N Milpas St),1,1,34.4158583,-119.6767938,34.4222683,-119.6802254,1,Tuesday,False,False,21.316666666666663,11.568412822517596,Night,2.437956204379562,28.20328381548085,0.6766467065868264,1
2025-03-11,9.0,3.49,4.84,8.33,5.22,32m 07s,Starbucks (Five Points Center),1,1,34.4260668,-119.7401955,34.43911270835084,-119.75283467693296,1,Tuesday,False,False,32.11666666666667,9.7519460300986,Morning,1.595785440613027,15.562013492475351,0.581032412965186,0
2025-03-11,11.5,4.08,0.0,4.08,7.22,37m 18s,Nothing Bundt Cakes (Santa Barbara-Goleta),3,1,34.4418142,-119.7489223,34.442132307258994,-119.82547332569555,1,Tuesday,False,False,37.3,11.613941018766758,Lunch,0.5650969529085873,6.563002680965148,0.0,0
2025-03-11,12.5,3.0599999999999996,3.0,6.06,1.63,12m 30s,McDonald's (3940 State St),3,1,34.4359068,-119.7451944,34.4413310771689,-119.75288234257756,1,Tuesday,False,False,12.5,7.823999999999999,Lunch,3.7177914110429446,29.087999999999997,0.4950495049504951,0
2025-05-11,7.5,4.029999999999999,10.14,14.17,9.2,34m 23s,Bloom Haus by Ralphs,1,1,34.4509558,-119.8070742,34.43615599272794,-119.80412465357024,6,Sunday,True,False,34.38333333333333,16.054289869122638,Morning,1.540217391304348,24.727096461463887,0.7155963302752294,0
2025-05-11,18.5,3.09,4.0,7.09,2.96,14m 17s,Chipotle Mexican Grill (3851 State St),6,1,34.4477564,-119.7601859,34.439698635958216,-119.74914917511413,6,Sunday,True,False,14.283333333333331,12.4340723453909,Evening,2.39527027027027,29.782963827304556,0.5641748942172073,1
2025-09-11,7.0,12.07,7.01,19.08,9.76,31m 38s,7‑Eleven (Montecito St),0,1,34.4384679,-119.6066926,34.41226742768558,-119.6977621609164,3,Thursday,False,False,31.633333333333333,18.512118018967332,Morning,1.9549180327868851,36.18967334035827,0.3674004192872118,0
2025-09-11,8.0,7.9,4.11,12.01,5.42,17m 35s,Starbucks (Five Points Center),0,1,34.4401788,-119.7601391,34.43911270835084,-119.75283467693296,3,Thursday,False,False,17.583333333333332,18.49478672985782,Morning,2.215867158671587,40.98199052132702,0.3422148209825146,0
2025-09-11,8.0,7.5,0.0,7.5,5.36,23m 23s,McDonald's (3940 State St),0,1,34.413398,-119.6968314,34.440895,-119.753051,3,Thursday,False,False,23.383333333333333,13.75338560228083,Morning,1.3992537313432836,19.24447612259444,0.0,0
2025-09-11,11.5,3.5700000000000003,7.0,10.57,6.0,31m 55s,Luna Grill - Santa Barbara,0,1,34.3968567,-119.7267368,34.4401289,-119.7523599,3,Thursday,False,False,31.916666666666668,11.279373368146214,Lunch,1.7616666666666667,19.870496083550915,0.662251655629139,0
2025-09-11,12.5,2.47,7.63,10.1,0.92,6m 18s,Sushi Teri (1013 Bath Street),0,1,34.4201485,-119.7009996,34.4185869,-119.7058751,3,Thursday,False,False,6.3,8.761904761904763,Lunch,10.978260869565217,96.1904761904762,0.7554455445544555,0
2025-09-11,19.0,15.529999999999998,16.77,32.3,12.19,58m 0s,L'Antica Pizzeria Da Michele Santa Barbara,0,3,34.4276687,-119.7963832,34.42217,-119.7031019,3,Thursday,False,False,58.0,12.610344827586207,Evening,2.6497128794093516,33.41379310344827,0.5191950464396285,0
2025-09-11,20.0,4.96,5.11,10.07,4.45,32m 05s,7‑Eleven (Montecito St),12,1,34.423928,-119.6743966,34.41226742768558,-119.6977621609164,3,Thursday,False,False,32.083333333333336,8.322077922077922,Evening,2.262921348314607,18.832207792207793,0.5074478649453823,1
2025-09-11,20.5,15.5,2.0,17.5,9.64,37m 35s,Vons (3326),0,1,34.417430743473545,-119.85865276455183,34.43816605878102,-119.79012608785088,3,Thursday,False,False,37.583333333333336,15.38980044345898,Evening,1.8153526970954357,27.93791574279379,0.1142857142857142,0
2025-09-11,21.0,9.66,5.0,14.66,4.6,25m 56s,"Taco Bell, 821 N Milpas St",2,2,34.4254937,-119.6635159,34.4295465,-119.6900785,3,Thursday,False,False,25.933333333333337,10.642673521850895,Evening,3.186956521739131,33.91773778920308,0.3410641200545702,1
2025-09-11,22.5,8.399999999999999,14.89,23.29,4.42,23m 28s,Jack in the Box (501 N Milpas St),2,2,34.4252023,-119.7147203,34.4262994,-119.6856795,3,Thursday,False,False,23.466666666666665,11.301136363636363,Night,5.269230769230769,59.54829545454546,0.639330184628596,1
2025-09-11,23.5,8.41,0.0,8.41,4.92,26m 04s,"Taco Bell, 821 N Milpas St",1,1,34.4202466,-119.710054,34.4295465,-119.6900785,3,Thursday,False,False,26.066666666666663,11.324808184143224,Night,1.709349593495935,19.358056265984654,0.0,1
2025-04-12,11.0,8.889999999999999,1.15,10.04,11.03,29m 44s,"Baskin‑Robbins, 3611 1/2 State St",3,1,34.40967543920838,-119.84433283463753,34.4400725,-119.7408156,5,Saturday,True,False,29.733333333333334,22.257847533632283,Lunch,0.9102447869446962,20.260089686098652,0.1145418326693227,0
2025-04-12,16.0,7.029999999999999,5.0,12.03,5.59,28m 15s,St. Bibiana,1,1,34.4513182,-119.7426961,34.41828329545669,-119.69861404998004,5,Saturday,True,False,28.25,11.872566371681415,Afternoon,2.152057245080501,25.550442477876107,0.4156275976724854,1
2025-04-12,16.5,4.43,2.0,6.43,3.44,17m 43s,"Wingstop, 3849 State St #163",6,1,34.4215118,-119.6941699,34.43951324301522,-119.74909193080344,5,Saturday,True,False,17.716666666666665,11.650047036688616,Afternoon,1.869186046511628,21.776105362182506,0.3110419906687403,1
2025-04-12,17.0,13.91,14.11,28.02,7.88,31m 03s,Corazon Cocina (Santa Barbara),6,1,34.4254266,-119.6140326,34.4234746,-119.7069745,5,Saturday,True,False,31.05,15.227053140096618,Afternoon,3.5558375634517767,54.14492753623189,0.5035688793718772,1
2025-04-12,18.0,4.92,4.09,9.01,4.22,22m 34s,"Taco Bell, 821 N Milpas St",6,1,34.432788,-119.6358268,34.4295465,-119.6900785,5,Saturday,True,False,22.566666666666663,11.220088626292467,Evening,2.1350710900473935,23.95568685376662,0.4539400665926748,1
2025-04-12,18.5,4.619999999999999,6.0,10.62,0.87,16m 26s,Vons:3329,6,1,34.4059048,-119.7195461,34.40306188258483,-119.72368951303754,5,Saturday,True,False,16.433333333333334,3.176470588235294,Evening,12.206896551724135,38.77484787018255,0.5649717514124294,0
2025-04-12,20.0,3.47,6.21,9.68,5.62,26m 7s,McDonald's (6900 Market Place Drive),6,1,34.4347247,-119.8508645,34.4290307,-119.870121,5,Saturday,True,False,26.116666666666667,12.91129546904914,Evening,1.7224199288256228,22.2386726228462,0.6415289256198348,0
2025-08-12,11.0,3.700000000000003,60.0,63.7,2.77,26m 46s,California Pizza Kitchen (719 Paseo Nuevo),3,1,34.414603,-119.6898905,34.4189859772096,-119.70039951917866,1,Tuesday,False,False,26.766666666666666,6.209215442092155,Lunch,22.99638989169675,142.7895392278954,0.9419152276295132,0
2025-08-12,19.5,9.94,3.0,12.94,6.58,32m 02s,Cold Stone Creamery (5718 Calle Real),12,2,34.4297055,-119.8696173,34.441603,-119.8242842,1,Tuesday,False,False,32.03333333333333,12.324661810613945,Evening,1.966565349544073,24.2372528616025,0.231839258114374,0
2025-07-12,1.0,3.1800000000000006,7.06,10.24,3.82,23m 19s,McDonald's (29 N Milpas St),1,1,34.4084015,-119.6935198,34.42374070774889,-119.67975739730134,5,Saturday,True,False,23.316666666666663,9.82987848463188,Night,2.680628272251309,26.35025017869907,0.689453125,1
2025-07-12,12.0,6.699999999999999,7.0,13.7,10.92,28m 59s,Thai Bistro,6,2,34.417430743473545,-119.85865276455183,34.440842418961715,-119.7322697886068,5,Saturday,True,False,28.983333333333334,22.606095457159284,Lunch,1.2545787545787546,28.361127084531336,0.5109489051094891,0
2025-07-12,12.5,3.040000000000001,5.01,8.05,1.39,10m 29s,Sams To Go (6560 Pardall Rd),3,1,34.410942,-119.853391,34.4132623,-119.8567025,5,Saturday,True,False,10.483333333333333,7.955484896661368,Lunch,5.791366906474821,46.07313195548491,0.6223602484472048,0
2025-07-12,18.5,6.02,5.5,11.52,14.67,42m 26s,"Uniboil Phresh Teas Co. (Goleta), El Colegio Rd, Goleta",12,2,34.417430743473545,-119.85865276455183,34.435421,-119.820377,5,Saturday,True,False,42.43333333333333,20.743126472898663,Evening,0.7852760736196319,16.289080911233306,0.4774305555555556,0
2025-06-12,1.5,4.1499999999999995,5.88,10.03,4.85,25m 17s,Jack in the Box (501 N Milpas St),1,1,34.4403683,-119.7302801,34.4262994,-119.6856795,3,Thursday,False,False,25.283333333333335,11.50955833882663,Night,2.0680412371134023,23.802241265655898,0.5862412761714856,1
2025-06-12,2.5,3.0199999999999996,5.0,8.02,3.32,40m 13s,Banda Burrito (3614 State St),1,1,34.4282052,-119.7221634,34.440811051331245,-119.7409175039498,3,Thursday,False,False,40.21666666666667,4.953170327393286,Night,2.4156626506024095,11.965188561956069,0.6234413965087282,1
2025-06-12,8.5,8.48,4.0,12.48,7.76,28m 35s,Vons:3329,1,1,34.4418643,-119.7134855,34.40314595353998,-119.72389330095226,3,Thursday,False,False,28.583333333333332,16.28921282798834,Morning,1.6082474226804124,26.197084548104957,0.3205128205128205,0
2025-06-12,10.0,5.7299999999999995,4.3,10.03,12.54,1h 11m,Nothing Bundt Cakes (Santa Barbara-Goleta),3,1,34.410031666777655,-119.86178711574163,34.442132307258994,-119.82547332569555,3,Thursday,False,False,11.0,68.4,Morning,0.7998405103668261,54.70909090909091,0.4287138584247258,0
2025-06-12,12.0,9.47,10.28,19.75,4.97,40m 36s,Cajé,9,2,34.4146025,-119.84581,34.425317675129044,-119.7066449776383,3,Thursday,False,False,40.6,7.344827586206897,Lunch,3.9738430583501008,29.1871921182266,0.520506329113924,0
2025-06-12,19.0,4.1000000000000005,7.97,12.07,4.16,22m 12s,Broad Street Oyster Company (Santa Barbara),6,1,34.4501531,-119.7134276,34.41652699999999,-119.6945756,3,Thursday,False,False,22.2,11.243243243243244,Evening,2.9014423076923075,32.62162162162162,0.660314830157415,1
2025-06-12,20.0,5.579999999999998,11.66,17.24,8.19,28m 29s,Luna Grill - Santa Barbara,12,1,34.4222054,-119.6874234,34.4401289,-119.7523599,3,Thursday,False,False,28.483333333333334,17.252194265652427,Evening,2.105006105006105,36.31597425394968,0.6763341067285383,1
2025-06-12,20.0,3.1799999999999997,10.0,13.18,3.92,22m 11s,Super Cuca’s (2030 Cliff Dr),6,1,34.4149116,-119.7134866,34.4024978,-119.7244041,3,Thursday,False,False,22.183333333333337,10.602554470323064,Evening,3.3622448979591835,35.64838467317806,0.7587253414264037,0
2025-06-12,22.0,3.3200000000000003,5.0,8.32,7.16,28m 05s,McDonald's (29 N Milpas St),1,1,34.4361265,-119.6338543,34.4222683,-119.6802254,3,Thursday,False,False,28.083333333333332,15.2973293768546,Night,1.1620111731843576,17.77566765578635,0.6009615384615384,1
2025-03-12,0.5,14.18,1.0,15.18,8.45,41 min 22 s,Jack in the Box (501 N Milpas St),2,2,34.4081276,-119.7065475,34.4262994,-119.6856795,2,Wednesday,False,False,41.36666666666667,12.25624496373892,Night,1.796449704142012,22.017727639000807,0.0658761528326745,1
2025-03-12,1.0,8.07,7.0,15.07,5.45,21 min 47 s,7‑Eleven (Montecito St),2,2,34.414603,-119.6898905,34.414603,-119.6898905,2,Wednesday,False,False,21.783333333333335,15.011476664116296,Night,2.765137614678899,41.50879877582249,0.46449900464499,1
2025-03-12,2.0,8.6,3.0,11.6,8.73,20 min 53 s,Jack in the Box (501 N Milpas St),1,1,34.4432953,-119.7696806,34.4262994,-119.6856795,2,Wednesday,False,False,20.883333333333333,25.08220271348763,Night,1.3287514318442153,33.32801276935355,0.2586206896551724,1
2025-03-12,9.0,2.0,8.76,10.76,2.99,10m 14s,"Starbucks (1990 Cliff Drive, Santa Barbara)",1,1,34.4007027,-119.7296199,34.4023846,-119.7234177,2,Wednesday,False,False,10.233333333333333,17.53094462540717,Morning,3.5986622073578594,63.08794788273616,0.8141263940520446,0
2025-03-12,11.5,3.2399999999999993,5.45,8.69,3.71,24m 59s,Super Cuca’s no3,3,1,34.4246172,-119.8794837,34.412309,-119.854985,2,Wednesday,False,False,24.983333333333334,8.909939959973315,Lunch,2.3423180592991915,20.869913275517007,0.6271576524741083,0
2025-03-12,12.5,6.930000000000001,5.2,12.13,5.83,28m 33s,L&L Hawaiian Barbecue (7127 Hollister Ave),6,2,34.4316393,-119.8709695,34.4283741,-119.8765902,2,Wednesday,False,False,28.55,12.252189141856393,Lunch,2.0806174957118353,25.49211908931699,0.4286892003297609,0
2025-05-12,19.0,8.01,0.0,8.01,5.85,17m 57s,KFC (515 N Milpas St),6,1,34.4197648,-119.7162541,34.4265852,-119.6860595,0,Monday,False,False,17.95,19.55431754874652,Evening,1.3692307692307693,26.77437325905293,0.0,0
2025-05-12,19.5,7.770000000000003,24.93,32.7,17.58,46m 02s,Himalayan Kitchen (Santa Barbara),12,2,34.4302899,-119.8601508,34.4165003,-119.69537,0,Monday,False,False,46.03333333333333,22.913830557566985,Evening,1.860068259385666,42.621288921071695,0.7623853211009174,0
2025-05-12,21.0,2.75,4.25,7.0,1.32,15m 11s,Wingstop (888 Embarcadero del Norte),1,1,34.4297055,-119.8696173,34.4133272,-119.8551152,0,Monday,False,False,15.183333333333334,5.216245883644348,Evening,5.303030303030303,27.661909989023055,0.6071428571428571,0
2025-05-12,22.0,32.51,7.43,39.94,8.8,43m 41s,Wingstop (888 Embarcadero del Norte),2,2,34.4325261,-119.8735212,34.4133272,-119.8551152,0,Monday,False,False,43.68333333333333,12.086989698588328,Night,4.538636363636363,54.85845097291111,0.186029043565348,0
2025-09-12,7.5,3.03,2.0,5.03,2.19,23m 36s,Santa Barbara Roasting Company,0,1,34.4270827,-119.6992472,34.4151156,-119.6943257,4,Friday,False,False,23.6,5.5677966101694905,Morning,2.2968036529680367,12.78813559322034,0.3976143141153081,0
2025-04-13,9.0,4.07,7.0,11.07,3.23,22m 21s,Albertsons (0354),1,1,34.4263627,-119.8856178,34.44249063680539,-119.82547960064971,6,Sunday,True,False,22.35,8.671140939597315,Morning,3.4272445820433437,29.71812080536913,0.6323396567299007,0
2025-04-13,10.0,6.879999999999999,10.23,17.11,7.23,40m 45s,Zocalo,2,2,34.4302899,-119.8601508,34.41304813774897,-119.85733879045844,6,Sunday,True,False,40.75,10.645398773006136,Morning,2.366528354080221,25.192638036809814,0.597895967270602,0
2025-04-13,11.5,6.870000000000001,8.19,15.06,16.44,1h 15m,Su’s Bowl (Isla Vista),6,2,34.42625841853701,-119.73226045977174,34.4129772,-119.857419,6,Sunday,True,False,15.0,65.76,Lunch,0.916058394160584,60.24,0.5438247011952191,0
2025-04-13,18.5,20.26,6.34,26.6,12.52,49m 38s,Thai Bistro,12,2,34.414563931478845,-119.85694661990028,34.440842418961715,-119.7322697886068,6,Sunday,True,False,49.63333333333333,15.134989926124916,Evening,2.124600638977636,32.15580926796508,0.2383458646616541,1
2025-04-13,19.5,6.36,5.69,12.05,5.03,24m 30s,Chipotle Mexican Grill (3851 State St),6,1,34.4132387,-119.6924564,34.439698635958216,-119.74914917511413,6,Sunday,True,False,24.5,12.318367346938777,Evening,2.395626242544731,29.510204081632654,0.4721991701244813,1
2025-04-13,20.0,3.04,3.0,6.04,1.26,15m 49s,Nick the Greek (Santa Barbara),6,1,34.4085594,-119.7008271,34.4171204,-119.6957341,6,Sunday,True,False,15.816666666666666,4.77976817702845,Evening,4.7936507936507935,22.91253951527924,0.4966887417218543,1
